sales_order_id,product_id,product_name,custumer_id,customer_marital_status,customer_gender,territory_id,territory_name,special_offer_id,special_offer_type,special_offer_category,sales_order_ak,order_date,due_date,ship_date,subtotal,order_qty,unit_price,unit_price_discount
34240949,898,"LL Touring Frame - Blue, 62",277,S,F,3,Central,1,No Discount,No Discount,b2cef14c-8285-47c3-8fbd-b955740681bc,2012-01-01 00:00:00,2012-01-13 00:00:00,2012-01-08 00:00:00,22730.79,4,2146.96,0.00
47703192,974,"Road-350-W Yellow, 42",281,M,M,4,Southwest,1,No Discount,No Discount,b9441ccf-632e-4464-a255-91b148e48e1f,2013-01-28 00:00:00,2013-02-09 00:00:00,2013-02-04 00:00:00,22612.41,5,44.99,0.00
29795357,873,Patch Kit/8 Patches,278,M,M,6,Canada,1,No Discount,No Discount,086c20bb-7828-409b-b890-d3212fa4929a,2014-05-16 00:00:00,2014-05-28 00:00:00,2014-05-23 00:00:00,48.97,1,4.99,0.00
44671764,957,"Touring-1000 Yellow, 60",281,M,M,4,Southwest,1,No Discount,No Discount,4d474a10-f1db-4f48-bd8f-be01c81b6f01,2014-04-23 00:00:00,2014-05-05 00:00:00,2014-04-30 00:00:00,893.47,1,53.99,0.00
18930696,811,LL Road Handlebars,286,S,F,9,Australia,1,No Discount,No Discount,5021b1cd-59a5-4f91-98ca-92ac3c0fb4e0,2013-08-09 00:00:00,2013-08-21 00:00:00,2013-08-16 00:00:00,2478.24,1,2.29,0.00
30422984,876,Hitch Rack - 4-Bike,283,S,M,1,Northwest,1,No Discount,No Discount,95e56496-e707-42f0-b185-57825aa5a9b4,2013-11-23 00:00:00,2013-12-05 00:00:00,2013-11-30 00:00:00,22.93,1,4.99,0.00
33933806,896,"LL Touring Frame - Blue, 54",281,M,M,4,Southwest,1,No Discount,No Discount,32984687-f5a0-4af7-8bd3-4cc7299c093d,2014-01-29 00:00:00,2014-02-10 00:00:00,2014-02-05 00:00:00,13067.01,3,32.39,0.00
21149012,824,ML Mountain Rear Wheel,281,M,M,4,Southwest,1,No Discount,No Discount,8d5fcc4a-f75a-489d-9502-8a74708c6430,2014-03-31 00:00:00,2014-04-12 00:00:00,2014-04-07 00:00:00,32062.03,3,672.29,0.00
27527883,860,"Half-Finger Gloves, L",281,M,M,4,Southwest,1,No Discount,No Discount,cad504d5-22cf-4b4c-a858-429afdfa0471,2014-05-10 00:00:00,2014-05-22 00:00:00,2014-05-17 00:00:00,58.98,1,53.99,0.00
31407254,882,"Short-Sleeve Classic Jersey, M",277,S,F,3,Central,1,No Discount,No Discount,77de762f-52d8-4000-b999-e5a2f543ef61,2013-06-30 00:00:00,2013-07-12 00:00:00,2013-07-07 00:00:00,2751.62,2,858.90,0.00
42824306,947,HL Touring Handlebars,276,M,F,4,Southwest,1,No Discount,No Discount,08115d18-a715-4adf-9efe-2309af863e4c,2013-07-31 00:00:00,2013-08-12 00:00:00,2013-08-07 00:00:00,46694.24,1,338.99,0.00
46204395,966,"Touring-1000 Blue, 46",276,M,F,4,Southwest,1,No Discount,No Discount,80be0aa8-9c06-4bf7-8671-dc487346aecb,2013-09-30 00:00:00,2013-10-12 00:00:00,2013-10-07 00:00:00,30407.59,2,31.58,0.00
20073507,818,LL Road Front Wheel,280,S,F,1,Northwest,1,No Discount,No Discount,23ed29c0-6e47-4a01-a337-75287acc8a72,2012-11-30 00:00:00,2012-12-12 00:00:00,2012-12-07 00:00:00,37020.04,1,469.79,0.00
25297924,847,Headlights - Dual-Beam,290,S,M,7,France,1,No Discount,No Discount,ca96c615-eb16-48e7-b8cd-42aedca61ee0,2014-02-23 00:00:00,2014-03-07 00:00:00,2014-03-02 00:00:00,29.98,1,4.99,0.00
31607713,883,"Short-Sleeve Classic Jersey, L",280,S,F,1,Northwest,1,No Discount,No Discount,04cb425c-1886-407e-9500-95467f5339ae,2013-10-30 00:00:00,2013-11-11 00:00:00,2013-11-06 00:00:00,36336.31,2,54.89,0.00
43137623,948,Front Brakes,286,S,F,9,Australia,1,No Discount,No Discount,467f15af-5422-4cc2-a192-f8c23910b871,2012-08-03 00:00:00,2012-08-15 00:00:00,2012-08-10 00:00:00,2443.35,1,2443.35,0.00
18502895,809,ML Mountain Handlebars,280,S,F,1,Northwest,1,No Discount,No Discount,e3c82db0-31d3-4bbf-8304-ec4cff882936,2012-06-30 00:00:00,2012-07-12 00:00:00,2012-07-07 00:00:00,77342.86,4,33.77,0.00
33055673,891,"HL Touring Frame - Blue, 50",281,M,M,4,Southwest,1,No Discount,No Discount,918c3564-725a-4425-956e-2cc00902e2b5,2013-12-31 00:00:00,2014-01-12 00:00:00,2014-01-07 00:00:00,23960.98,1,158.43,0.00
19534519,815,LL Mountain Front Wheel,278,M,M,6,Canada,1,No Discount,No Discount,d0f665ee-1e7d-4169-9503-104003abe726,2014-01-12 00:00:00,2014-01-24 00:00:00,2014-01-19 00:00:00,49.97,1,34.99,0.00
36256016,909,ML Mountain Seat/Saddle,282,M,M,6,Canada,1,No Discount,No Discount,ec581b66-1fe0-4d00-9eee-f475dbe6a401,2012-11-06 00:00:00,2012-11-18 00:00:00,2012-11-13 00:00:00,2049.10,1,2049.10,0.00
3118971,722,"LL Road Frame - Black, 58",282,M,M,6,Canada,1,No Discount,No Discount,79b26cc0-3d4f-4aa6-ad6f-c731a2112eb8,2013-07-31 00:00:00,2013-08-12 00:00:00,2013-08-07 00:00:00,61044.46,10,32.39,0.00
9386388,758,"Road-450 Red, 52",279,M,M,5,Southeast,1,No Discount,No Discount,3eaea302-8680-485c-8b0c-7d598d68092a,2013-07-31 00:00:00,2013-08-12 00:00:00,2013-08-07 00:00:00,75647.36,10,323.99,0.00
25097422,846,Taillights - Battery-Powered,286,S,F,9,Australia,1,No Discount,No Discount,c156ea69-c440-4daf-9ee0-7941447dd2c7,2013-03-06 00:00:00,2013-03-18 00:00:00,2013-03-13 00:00:00,2049.10,1,2049.10,0.00
32644711,889,"HL Touring Frame - Yellow, 54",276,M,F,4,Southwest,1,No Discount,No Discount,e1d2a49d-5c50-465f-a927-0bddc2440741,2011-07-01 00:00:00,2011-07-13 00:00:00,2011-07-08 00:00:00,13196.05,3,419.46,0.00
13892606,783,"Mountain-200 Black, 42",281,M,M,4,Southwest,1,No Discount,No Discount,b436c85f-a7ff-4b23-bb8d-55b7eb927280,2014-05-06 00:00:00,2014-05-18 00:00:00,2014-05-13 00:00:00,2318.96,1,8.99,0.00
23244937,836,"ML Road Frame-W - Yellow, 48",280,S,F,1,Northwest,1,No Discount,No Discount,53abe38d-af9f-49ad-a91b-21f72a170f0c,2014-02-16 00:00:00,2014-02-28 00:00:00,2014-02-23 00:00:00,78.98,1,8.99,0.00
19532548,815,LL Mountain Front Wheel,278,M,M,6,Canada,1,No Discount,No Discount,b3619240-1874-4af0-a53b-9aa1f3a60a55,2013-11-30 00:00:00,2013-12-12 00:00:00,2013-12-07 00:00:00,69.97,1,4.99,0.00
42447635,944,"LL Mountain Frame - Silver, 40",289,M,F,10,United Kingdom,1,No Discount,No Discount,33bb85aa-49cf-4ca0-91c9-9ffb7932ac32,2013-09-30 00:00:00,2013-10-12 00:00:00,2013-10-07 00:00:00,323.99,1,323.99,0.00
51633942,996,HL Bottom Bracket,286,S,F,9,Australia,1,No Discount,No Discount,66cbfd62-0bff-412f-9a28-95f9e3762a75,2013-11-22 00:00:00,2013-12-04 00:00:00,2013-11-29 00:00:00,14.23,1,3.99,0.00
27991148,863,"Full-Finger Gloves, L",276,M,F,4,Southwest,1,No Discount,No Discount,6ef3766b-144e-49d0-85e2-465bf065229a,2014-05-27 00:00:00,2014-06-08 00:00:00,2014-06-03 00:00:00,35.00,1,35.00,0.00
13901388,783,"Mountain-200 Black, 42",282,M,M,6,Canada,1,No Discount,No Discount,1a33b4f7-f76b-4710-a8c6-5d1469529d26,2012-08-30 00:00:00,2012-09-11 00:00:00,2012-09-06 00:00:00,44166.07,2,324.45,0.00
236590,706,"HL Road Frame - Red, 58",280,S,F,1,Northwest,1,No Discount,No Discount,9f26b7d1-c7e3-4a3e-b6ca-cde60c004d62,2012-06-30 00:00:00,2012-07-12 00:00:00,2012-07-07 00:00:00,75351.52,8,74.84,0.00
17713688,804,HL Fork,289,M,F,10,United Kingdom,1,No Discount,No Discount,e0614750-7052-42d8-a194-7a91119a234d,2014-04-17 00:00:00,2014-04-29 00:00:00,2014-04-24 00:00:00,69.97,1,29.99,0.00
5063705,733,"ML Road Frame - Red, 52",283,S,M,1,Northwest,1,No Discount,No Discount,3d769edf-f29a-4094-ac07-58efe039d71c,2011-12-01 00:00:00,2011-12-13 00:00:00,2011-12-08 00:00:00,1379.52,3,183.94,0.00
10343460,763,"Road-650 Red, 48",283,S,M,1,Northwest,1,No Discount,No Discount,3ba91fce-2a9c-4cb3-aaf9-302fb5013dab,2013-07-31 00:00:00,2013-08-12 00:00:00,2013-08-07 00:00:00,87783.94,5,16.27,0.00
22919777,834,"ML Road Frame-W - Yellow, 42",281,M,M,4,Southwest,1,No Discount,No Discount,e9c99e23-69d0-4391-8dc7-537ffddc490c,2014-03-01 00:00:00,2014-03-13 00:00:00,2014-03-08 00:00:00,52815.31,4,323.99,0.00
50074327,987,"Mountain-500 Silver, 48",288,S,F,8,Germany,1,No Discount,No Discount,a1c36cda-e7aa-4d5a-8d41-381c518658bd,2013-07-31 00:00:00,2013-08-12 00:00:00,2013-08-07 00:00:00,46703.15,2,728.91,0.00
40627873,934,Touring Tire,282,M,M,6,Canada,1,No Discount,No Discount,5f2d8162-536b-4241-913f-4b45a548c26e,2012-06-19 00:00:00,2012-07-01 00:00:00,2012-06-26 00:00:00,2443.35,1,2443.35,0.00
36366329,910,HL Mountain Seat/Saddle,278,M,M,6,Canada,1,No Discount,No Discount,5ecd71a1-dcfc-444a-96f8-b9e365c2a539,2013-08-15 00:00:00,2013-08-27 00:00:00,2013-08-22 00:00:00,14.23,1,7.95,0.00
20986144,823,LL Mountain Rear Wheel,282,M,M,6,Canada,1,No Discount,No Discount,4552593b-66ef-4661-b1bc-7e8b8ac8f4c1,2011-10-01 00:00:00,2011-10-13 00:00:00,2011-10-08 00:00:00,16506.14,1,178.58,0.00
34549144,899,"LL Touring Frame - Yellow, 44",289,M,F,10,United Kingdom,1,No Discount,No Discount,3659b420-5d7c-4f83-8a72-4abb8561f527,2013-11-29 00:00:00,2013-12-11 00:00:00,2013-12-06 00:00:00,2334.98,1,2294.99,0.00
549345,708,"Sport-100 Helmet, Black",276,M,F,4,Southwest,1,No Discount,No Discount,99c5a2cb-952d-4299-8ff8-7ddcf320385f,2014-04-29 00:00:00,2014-05-11 00:00:00,2014-05-06 00:00:00,35.00,1,35.00,0.00
13792068,782,"Mountain-200 Black, 38",289,M,F,10,United Kingdom,1,No Discount,No Discount,731bb998-6343-4364-8cd3-deff4b02618f,2011-07-21 00:00:00,2011-08-02 00:00:00,2011-07-28 00:00:00,3578.27,1,3578.27,0.00
42332021,944,"LL Mountain Frame - Silver, 40",278,M,M,6,Canada,1,No Discount,No Discount,f46af322-84b3-4905-8acb-e1db32274115,2012-07-31 00:00:00,2012-08-12 00:00:00,2012-08-07 00:00:00,50212.85,4,1229.46,0.00
36609434,911,LL Road Seat/Saddle,282,M,M,6,Canada,1,No Discount,No Discount,f9c2fb28-ed31-4225-8d9b-020d99d0f61c,2013-10-09 00:00:00,2013-10-21 00:00:00,2013-10-16 00:00:00,30.97,1,21.98,0.00
32112069,886,"LL Touring Frame - Yellow, 62",276,M,F,4,Southwest,1,No Discount,No Discount,88ea59fa-5d8a-40ea-a06c-93418e0d146f,2013-12-31 00:00:00,2014-01-12 00:00:00,2014-01-07 00:00:00,21534.17,1,323.99,0.00
5407888,735,"ML Road Frame - Red, 60",282,M,M,6,Canada,1,No Discount,No Discount,ed49fae9-ad66-4495-bbef-25411c3c46ff,2013-08-17 00:00:00,2013-08-29 00:00:00,2013-08-24 00:00:00,128.97,1,8.99,0.00
17685011,804,HL Fork,286,S,F,9,Australia,1,No Discount,No Discount,160983fa-89f2-47c4-b257-ee2e0db17afe,2013-11-25 00:00:00,2013-12-07 00:00:00,2013-12-02 00:00:00,2433.04,1,2384.07,0.00
7036664,744,"HL Mountain Frame - Black, 44",288,S,F,8,Germany,1,No Discount,No Discount,de524efa-a5b3-40f7-89e5-7a5dcfcbc95b,2014-03-01 00:00:00,2014-03-13 00:00:00,2014-03-08 00:00:00,63761.35,8,2.99,0.00
13222170,779,"Mountain-200 Silver, 38",284,M,M,1,Northwest,1,No Discount,No Discount,ea1baec3-0a99-443d-95f6-111d6c61a353,2014-02-07 00:00:00,2014-02-19 00:00:00,2014-02-14 00:00:00,4.99,1,4.99,0.00
9312771,757,"Road-450 Red, 48",288,S,F,8,Germany,1,No Discount,No Discount,10cadc88-3f94-4a55-acf1-18cbb7125d66,2014-01-05 00:00:00,2014-01-17 00:00:00,2014-01-12 00:00:00,27.77,1,21.49,0.00
6015803,739,"HL Mountain Frame - Silver, 42",276,M,F,4,Southwest,1,No Discount,No Discount,2c1aa61a-9484-4fe6-af00-d05b5eb86079,2012-10-30 00:00:00,2012-11-11 00:00:00,2012-11-06 00:00:00,42720.34,3,198.04,0.00
43194994,949,LL Crankset,276,M,F,4,Southwest,1,No Discount,No Discount,bba605dc-e7d7-4bd9-945f-03f822479f1e,2014-03-11 00:00:00,2014-03-23 00:00:00,2014-03-18 00:00:00,1120.49,1,1120.49,0.00
6626993,742,"HL Mountain Frame - Silver, 46",282,M,M,6,Canada,1,No Discount,No Discount,5b4d6e04-1c8b-4053-9669-f514f2b3ac1e,2013-10-30 00:00:00,2013-11-11 00:00:00,2013-11-06 00:00:00,71891.32,8,728.91,0.00
24392525,842,"Touring-Panniers, Large",288,S,F,8,Germany,1,No Discount,No Discount,3d57567a-9bd5-43de-bb51-58ed62fe1343,2013-12-23 00:00:00,2014-01-04 00:00:00,2013-12-30 00:00:00,111.45,1,24.49,0.00
26348426,853,"Women's Tights, M",289,M,F,10,United Kingdom,1,No Discount,No Discount,9070d7aa-c2f7-4aa9-b509-b6d39f50bb7e,2014-06-02 00:00:00,2014-06-14 00:00:00,2014-06-09 00:00:00,35.00,1,35.00,0.00
31311425,881,"Short-Sleeve Classic Jersey, S",283,S,M,1,Northwest,1,No Discount,No Discount,46948340-8b87-4b49-9c8d-80f0d3111ee6,2014-03-15 00:00:00,2014-03-27 00:00:00,2014-03-22 00:00:00,96.46,1,49.99,0.00
29409812,870,Water Bottle - 30 oz.,290,S,M,7,France,1,No Discount,No Discount,ac00991d-34f5-49a7-b9e9-634242b44418,2014-03-12 00:00:00,2014-03-24 00:00:00,2014-03-19 00:00:00,2389.98,1,35.00,0.00
23931116,840,"HL Road Frame - Black, 52",278,M,M,6,Canada,1,No Discount,No Discount,d59af38f-d1d8-4647-822d-97a0f7adb33c,2013-12-06 00:00:00,2013-12-18 00:00:00,2013-12-13 00:00:00,38.97,1,24.99,0.00
8618128,753,"Road-150 Red, 56",289,M,F,10,United Kingdom,1,No Discount,No Discount,5d237ec0-4f47-4d1c-97a8-06c13c3e99bd,2014-05-18 00:00:00,2014-05-30 00:00:00,2014-05-25 00:00:00,2420.34,1,28.99,0.00
11347085,769,"Road-650 Black, 48",278,M,M,6,Canada,1,No Discount,No Discount,de31492e-6f3c-40e4-84de-add6f0bc0100,2012-09-30 00:00:00,2012-10-12 00:00:00,2012-10-07 00:00:00,44241.93,6,53.99,0.00
18579472,809,ML Mountain Handlebars,286,S,F,9,Australia,1,No Discount,No Discount,4857e73e-13e1-4295-aa47-dfacc62aeae7,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,2578.43,1,3.99,0.00
31007934,879,All-Purpose Bike Stand,290,S,M,7,France,1,No Discount,No Discount,0ab23d96-d7ca-4c81-b2b4-8f825dc181b5,2014-03-31 00:00:00,2014-04-12 00:00:00,2014-04-07 00:00:00,41672.71,2,149.87,0.00
37606728,917,"LL Mountain Frame - Silver, 42",280,S,F,1,Northwest,1,No Discount,No Discount,10dc7cdb-7b55-42e3-ab9a-58cb50c2a186,2013-10-30 00:00:00,2013-11-11 00:00:00,2013-11-06 00:00:00,6260.85,2,24.29,0.00
2356452,718,"HL Road Frame - Red, 44",278,M,M,6,Canada,1,No Discount,No Discount,25bc7c46-92e8-4bf8-acf8-c8f2dcb07f65,2013-12-31 00:00:00,2014-01-12 00:00:00,2014-01-07 00:00:00,15360.97,6,32.39,0.00
16811420,799,"Road-550-W Yellow, 42",286,S,F,9,Australia,1,No Discount,No Discount,cdf5af72-fde3-4dad-abd6-746657ccc188,2013-07-31 00:00:00,2013-08-12 00:00:00,2013-08-07 00:00:00,28920.19,7,2.99,0.00
4394556,729,"LL Road Frame - Red, 60",286,S,F,9,Australia,1,No Discount,No Discount,a2590ccc-7491-4c4c-b58f-e5f678beaa26,2012-11-06 00:00:00,2012-11-18 00:00:00,2012-11-13 00:00:00,2071.42,1,2071.42,0.00
27579673,860,"Half-Finger Gloves, L",284,M,M,1,Northwest,1,No Discount,No Discount,fa0765b8-cf4f-48a8-a965-45b7b2843d17,2013-09-24 00:00:00,2013-10-06 00:00:00,2013-10-01 00:00:00,2350.96,1,21.98,0.00
7245704,746,"HL Mountain Frame - Black, 46",276,M,F,4,Southwest,1,No Discount,No Discount,7edf6949-6ef5-48cd-b855-72622b840d2a,2014-04-08 00:00:00,2014-04-20 00:00:00,2014-04-15 00:00:00,603.96,1,8.99,0.00
7929439,749,"Road-150 Red, 62",290,S,M,7,France,1,No Discount,No Discount,7d9c8196-0a33-4055-91dd-5295801e7d8e,2014-05-25 00:00:00,2014-06-06 00:00:00,2014-06-01 00:00:00,1164.47,1,34.99,0.00
7913178,749,"Road-150 Red, 62",288,S,F,8,Germany,1,No Discount,No Discount,8a152843-26ad-41cd-9750-6db1ca34210c,2013-09-02 00:00:00,2013-09-14 00:00:00,2013-09-09 00:00:00,928.49,1,159.00,0.00
106559,680,"HL Road Frame - Black, 58",283,S,M,1,Northwest,1,No Discount,No Discount,0068c079-c176-409a-bfe5-2d6499154724,2013-12-31 00:00:00,2014-01-12 00:00:00,2014-01-07 00:00:00,32820.46,2,1430.44,0.00
16191691,796,"Road-250 Black, 58",280,S,F,1,Northwest,1,No Discount,No Discount,acdf4d18-115c-48fd-9198-8789903864af,2013-09-30 00:00:00,2013-10-12 00:00:00,2013-10-07 00:00:00,28744.96,4,5.39,0.00
33669712,894,Rear Derailleur,289,M,F,10,United Kingdom,1,No Discount,No Discount,121a23f3-bb99-43ed-8120-9635912616fa,2012-12-31 00:00:00,2013-01-12 00:00:00,2013-01-07 00:00:00,42740.67,7,28.84,0.00
10490238,764,"Road-650 Red, 52",281,M,M,4,Southwest,1,No Discount,No Discount,861b363a-6b09-44fe-a5c1-e8a5d80222f5,2013-06-30 00:00:00,2013-07-12 00:00:00,2013-07-07 00:00:00,5069.83,4,72.00,0.00
50322130,989,"Mountain-500 Black, 40",279,M,M,5,Southeast,1,No Discount,No Discount,fc7ce8f4-3428-4043-b667-575d7a613d45,2011-08-31 00:00:00,2011-09-12 00:00:00,2011-09-07 00:00:00,27612.42,2,874.79,0.00
20765087,822,"ML Road Frame-W - Yellow, 38",278,M,M,6,Canada,1,No Discount,No Discount,feaf23fa-53d6-4c0c-81f6-d3759f97688b,2013-11-09 00:00:00,2013-11-21 00:00:00,2013-11-16 00:00:00,1798.96,1,8.99,0.00
16260823,796,"Road-250 Black, 58",284,M,M,1,Northwest,1,No Discount,No Discount,b80d639b-27d6-4ff0-a18b-fdaad779e80c,2013-09-30 00:00:00,2013-10-12 00:00:00,2013-10-07 00:00:00,53919.90,1,29.99,0.00
26175658,852,"Women's Tights, S",289,M,F,10,United Kingdom,1,No Discount,No Discount,d387a4f0-522a-437a-87aa-b5c1d8fe434f,2014-04-15 00:00:00,2014-04-27 00:00:00,2014-04-22 00:00:00,38.98,1,3.99,0.00
34041769,897,"LL Touring Frame - Blue, 58",276,M,F,4,Southwest,1,No Discount,No Discount,0c85160f-91e5-49a5-9476-6bfe24dcc4ff,2012-08-30 00:00:00,2012-09-11 00:00:00,2012-09-06 00:00:00,99262.98,6,469.79,0.00
14110037,784,"Mountain-200 Black, 46",283,S,M,1,Northwest,1,No Discount,No Discount,da3dc983-a12b-4f8b-b99f-1e52002e60d7,2014-03-21 00:00:00,2014-04-02 00:00:00,2014-03-28 00:00:00,633.96,1,53.99,0.00
20880128,822,"ML Road Frame-W - Yellow, 38",289,M,F,10,United Kingdom,1,No Discount,No Discount,a4a00889-8b44-4b32-8353-519d43349af5,2013-07-31 00:00:00,2013-08-12 00:00:00,2013-08-07 00:00:00,81476.37,3,356.90,0.00
1046472,710,"Mountain Bike Socks, L",288,S,F,8,Germany,1,No Discount,No Discount,6db244ff-9699-4e99-a777-e3b46b1df963,2013-07-31 00:00:00,2013-08-12 00:00:00,2013-08-07 00:00:00,24518.14,2,728.91,0.00
44710074,957,"Touring-1000 Yellow, 60",283,S,M,1,Northwest,1,No Discount,No Discount,5e105f45-802c-44aa-aeab-7e2841481233,2014-06-30 00:00:00,2014-07-12 00:00:00,2014-07-07 00:00:00,56.97,1,21.98,0.00
22850205,834,"ML Road Frame-W - Yellow, 42",276,M,F,4,Southwest,1,No Discount,No Discount,9c79ae15-7c9a-4502-b518-03c65b23e44a,2013-04-30 00:00:00,2013-05-12 00:00:00,2013-05-07 00:00:00,39230.55,2,35.99,0.00
35713226,906,"ML Mountain Frame-W - Silver, 46",282,M,M,6,Canada,1,No Discount,No Discount,42e1d574-e2d3-4c89-a43b-23e25387f252,2013-10-24 00:00:00,2013-11-05 00:00:00,2013-10-31 00:00:00,7.28,1,4.99,0.00
7588785,748,"HL Mountain Frame - Silver, 38",276,M,F,4,Southwest,1,No Discount,No Discount,338238ab-c0d0-4973-a184-5c42d4b652bb,2013-06-30 00:00:00,2013-07-12 00:00:00,2013-07-07 00:00:00,38335.39,2,1020.59,0.00
9862374,760,"Road-650 Red, 60",290,S,M,7,France,1,No Discount,No Discount,7cf30baf-c079-42cd-a99b-238981f27e01,2012-10-30 00:00:00,2012-11-11 00:00:00,2012-11-06 00:00:00,42866.54,5,469.79,0.00
5029631,733,"ML Road Frame - Red, 52",281,M,M,4,Southwest,1,No Discount,No Discount,58da7d05-e611-48cf-8579-d2f89336430a,2012-06-30 00:00:00,2012-07-12 00:00:00,2012-07-07 00:00:00,79628.94,7,1308.94,0.00
32022042,885,"HL Touring Frame - Yellow, 60",282,M,M,6,Canada,1,No Discount,No Discount,e34392fa-f056-420c-a79e-7b0083f25343,2014-04-10 00:00:00,2014-04-22 00:00:00,2014-04-17 00:00:00,1155.48,1,34.99,0.00
45664776,963,"Touring-3000 Yellow, 54",276,M,F,4,Southwest,1,No Discount,No Discount,20ed38c8-a6d0-411c-aa3f-45b3d09aa191,2014-01-23 00:00:00,2014-02-04 00:00:00,2014-01-30 00:00:00,614.96,1,34.99,0.00
41539170,939,ML Road Pedal,284,M,M,1,Northwest,1,No Discount,No Discount,7f90165f-6185-41dd-a4fd-1043b6befd99,2014-05-27 00:00:00,2014-06-08 00:00:00,2014-06-03 00:00:00,2564.92,1,34.99,0.00
24089948,841,"Men's Sports Shorts, S",277,S,F,3,Central,1,No Discount,No Discount,5617d08a-8724-4c8f-855b-e549eaf9bb37,2012-07-31 00:00:00,2012-08-12 00:00:00,2012-08-07 00:00:00,44013.75,3,469.79,0.00
40887956,936,ML Mountain Pedal,276,M,F,4,Southwest,1,No Discount,No Discount,180d1e67-cf36-4813-ae6d-2bd0997b875e,2014-05-01 00:00:00,2014-05-13 00:00:00,2014-05-08 00:00:00,26632.97,5,32.39,0.00
31438716,882,"Short-Sleeve Classic Jersey, M",280,S,F,1,Northwest,1,No Discount,No Discount,8a0bb198-22ed-4985-99fe-086e9c8a03fd,2012-09-30 00:00:00,2012-10-12 00:00:00,2012-10-07 00:00:00,43496.38,8,1229.46,0.00
51360746,995,ML Bottom Bracket,278,M,M,6,Canada,1,No Discount,No Discount,ba197cd1-d5d1-4d3a-8b2e-4ffc558d6787,2014-04-14 00:00:00,2014-04-26 00:00:00,2014-04-21 00:00:00,2337.27,1,2294.99,0.00
44931572,958,"Touring-3000 Blue, 54",288,S,F,8,Germany,1,No Discount,No Discount,c53174c3-a613-4463-a93f-cf2c5ae0d479,2013-03-12 00:00:00,2013-03-24 00:00:00,2013-03-19 00:00:00,2049.10,1,2049.10,0.00
396263,707,"Sport-100 Helmet, Red",278,M,M,6,Canada,1,No Discount,No Discount,e190be0d-7d4f-497b-affc-67dd1e5b4d47,2011-08-31 00:00:00,2011-09-12 00:00:00,2011-09-07 00:00:00,62068.87,2,2039.99,0.00
28935511,868,"Women's Mountain Shorts, M",280,S,F,1,Northwest,1,No Discount,No Discount,7809256b-0e7a-47a2-ab86-c826c5fafcae,2014-01-02 00:00:00,2014-01-14 00:00:00,2014-01-09 00:00:00,1155.48,1,34.99,0.00
21367973,825,HL Mountain Rear Wheel,283,S,M,1,Northwest,1,No Discount,No Discount,aed9e8c9-2246-4578-9ccb-08c73781ed9a,2014-03-01 00:00:00,2014-03-13 00:00:00,2014-03-08 00:00:00,7264.30,3,5.39,0.00
43378441,950,ML Crankset,277,S,F,3,Central,1,No Discount,No Discount,9f9a6419-81f5-4de4-bcc5-2dbd630b6749,2014-03-01 00:00:00,2014-03-13 00:00:00,2014-03-08 00:00:00,7501.72,4,38.10,0.00
37822354,918,"LL Mountain Frame - Silver, 44",282,M,M,6,Canada,1,No Discount,No Discount,0b4f9d96-1c6b-43fa-a6cb-1b2d422cfd56,2013-03-30 00:00:00,2013-04-11 00:00:00,2013-04-06 00:00:00,2618.48,1,22.79,0.00
20551682,821,Touring Front Wheel,276,M,F,4,Southwest,1,No Discount,No Discount,31445525-a122-4924-a5a1-d171d3623e83,2012-07-31 00:00:00,2012-08-12 00:00:00,2012-08-07 00:00:00,37284.74,4,36.45,0.00
30507970,877,Bike Wash - Dissolver,276,M,F,4,Southwest,1,No Discount,No Discount,ca233509-00c5-4a1e-bdc1-c6a6b95289f9,2014-03-14 00:00:00,2014-03-26 00:00:00,2014-03-21 00:00:00,588.96,1,539.99,0.00
29459995,871,Mountain Bottle Cage,278,M,M,6,Canada,1,No Discount,No Discount,f25b1796-8dc0-4ec3-be27-85e3caad17ae,2014-04-29 00:00:00,2014-05-11 00:00:00,2014-05-06 00:00:00,553.97,1,8.99,0.00
11079886,767,"Road-650 Black, 62",284,M,M,1,Northwest,1,No Discount,No Discount,c9bd051e-8672-4692-a33d-b639edf1dd82,2012-09-30 00:00:00,2012-10-12 00:00:00,2012-10-07 00:00:00,87654.24,4,209.26,0.00
6955410,744,"HL Mountain Frame - Black, 44",281,M,M,4,Southwest,1,No Discount,No Discount,4c635046-c2ff-43db-9290-c8290c5ae18e,2014-03-21 00:00:00,2014-04-02 00:00:00,2014-03-28 00:00:00,2503.03,1,34.99,0.00
51299316,994,LL Bottom Bracket,288,S,F,8,Germany,1,No Discount,No Discount,ec19e8e0-1da0-493e-bcde-3de0347c0a7c,2013-11-12 00:00:00,2013-11-24 00:00:00,2013-11-19 00:00:00,1179.47,1,1120.49,0.00
22666338,833,"ML Road Frame-W - Yellow, 40",276,M,F,4,Southwest,1,No Discount,No Discount,3320a311-3af7-4b93-9255-1c890d78be09,2013-09-09 00:00:00,2013-09-21 00:00:00,2013-09-16 00:00:00,13.98,1,8.99,0.00
12562811,776,"Mountain-100 Black, 42",276,M,F,4,Southwest,1,No Discount,No Discount,6da5290c-427e-4e02-a598-ebdc799071ec,2014-01-17 00:00:00,2014-01-29 00:00:00,2014-01-24 00:00:00,1164.47,1,8.99,0.00
